DAUID,PRUID,Total_Minutes,Total_Kilometres
35420168,ON,8.84502334,5.23959729
35420169,ON,7.77505126,4.70038029
35420170,ON,9.00257545,4.89547516
35420171,ON,7.12613746,4.08085651
35420172,ON,6.83333884,3.88528785
35420173,ON,6.60740292,3.85515321
35420174,ON,6.59011007,3.56767753
35420175,ON,6.94048127,3.88355834
35420176,ON,7.43622002,4.24682797
35420177,ON,5.20883739,3.04386184
35420178,ON,4.33046353,2.64387489
35420179,ON,4.47142055,2.84064814
35420180,ON,3.71121922,2.14254863
35420181,ON,4.01671365,2.47166866
35420182,ON,2.84829952,1.80023275
35420183,ON,3.60779577,2.27861089
